secFrom	langTo	prob	isTranslation
Notes et références	脚注	0.9983003735542297	True
Notes et références	出典	0.9965726137161255	False
Notes et références	参考文献	0.995591402053833	False
Notes et références	参照	0.9895915389060974	False
Notes et références	注釈	0.989372193813324	False
Notes et références	脚注・出典	0.9878749251365662	False
Notes et références	出典・脚注	0.9860531091690063	False
Notes et références	外部リンク	0.9816354513168335	False
Notes et références	註	0.9752697348594666	False
Notes et références	関連項目	0.9724922180175781	False
Liens externes	脚注	0.9955560564994812	False
Liens externes	出典	0.9914700388908386	False
Liens externes	脚注・出典	0.9910815954208374	False
Liens externes	参考文献	0.9881212711334229	False
Liens externes	参照	0.982559859752655	False
Liens externes	外部リンク	0.9820656180381775	True
Liens externes	出典・脚注	0.9667776823043823	False
Liens externes	引用	0.9475070834159851	False
Liens externes	脚註	0.9360001087188721	False
Liens externes	注	0.9341627955436707	False
Voir aussi	出典	0.9955299496650696	False
Voir aussi	脚注	0.9926217794418335	False
Voir aussi	参照	0.9905231595039368	False
Voir aussi	脚注・出典	0.9879135489463806	False
Voir aussi	関連項目	0.9804686307907104	True
Voir aussi	外部リンク	0.9783495664596558	False
Voir aussi	参考文献	0.9695643782615662	False
Voir aussi	註	0.9452300071716309	False
Voir aussi	コムーネの行政	0.9215719699859619	False
Voir aussi	出典・脚注	0.9136613607406616	False
Biographie	経歴	0.9889364838600159	False
Biographie	来歴	0.9881212711334229	False
Biographie	略歴	0.9853248000144958	False
Biographie	生涯	0.9816843867301941	True
Biographie	所属クラブ	0.9605953097343445	False
Biographie	クラブ経歴	0.9550346732139587	False
Biographie	キャリア	0.951746940612793	False
Biographie	フィルモグラフィ	0.9503042101860046	False
Biographie	プロフィール	0.9446959495544434	False
Biographie	個人成績	0.9379075169563293	False
Références	脚注	0.9984082579612732	False
Références	参考文献	0.9977343082427979	True
Références	出典	0.99666827917099	True
Références	参照	0.994484007358551	False
Références	脚注・出典	0.9931546449661255	False
Références	注釈	0.9929152727127075	False
