secFrom	langTo	prob	isTranslation
انظر أيضاً	См. также	0.944956362247467	True
انظر أيضاً	См. также	0.944956362247467	True
انظر أيضاً	Таксономия	0.6795459389686584	False
انظر أيضاً	Систематика	0.5204097032546997	False
انظر أيضاً	См.также	0.4659779667854309	False
انظر أيضاً	Геймплей	0.3714046776294708	False
انظر أيضاً	Источники	0.36129558086395264	False
انظر أيضاً	Примеры	0.33037281036376953	False
انظر أيضاً	Примечания	0.2966274321079254	False
انظر أيضاً	Классификация	0.29308900237083435	False
مصادر	Примечания	0.996708869934082	False
مصادر	Ссылки	0.9955848455429077	False
مصادر	Источники	0.9936521053314209	True
مصادر	Литература	0.9688534140586853	False
مصادر	Источник	0.7611054182052612	False
مصادر	Библиография	0.7355619668960571	False
مصادر	Примечание	0.7087408900260925	False
مصادر	См. также	0.6791000366210938	False
مصادر	Литература и источники	0.5157060623168945	False
مصادر	Фото	0.4126625657081604	False
المصادر	Примечания	0.9968541264533997	False
المصادر	Источники	0.9953042268753052	True
المصادر	Ссылки	0.9951711297035217	False
المصادر	Литература	0.9825221300125122	False
المصادر	Источники информации	0.8858892917633057	False
المصادر	Библиография	0.7383831739425659	False
المصادر	Список литературы	0.6208755373954773	False
المصادر	Примечание	0.6111053824424744	False
المصادر	Литература и источники	0.5900428295135498	False
المصادر	Дополнительная литература	0.5659106969833374	False
التاريخ	История	0.9922656416893005	True
التاريخ	География	0.8659129738807678	False
التاريخ	Хронология	0.8444226980209351	False
التاريخ	История изучения	0.8027071356773376	False
التاريخ	Историческая справка	0.7296406626701355	False
التاريخ	История исследования	0.727786123752594	False
التاريخ	История создания	0.5507064461708069	False
التاريخ	История открытия	0.5015833973884583	False
التاريخ	История и культура	0.4900355041027069	False
التاريخ	История развития	0.4819122552871704	False
أنظر أيضاً	См. также	0.8712802529335022	True
أنظر أيضاً	Таксономия	0.8481627106666565	False
أنظر أيضاً	Систематика	0.5513467788696289	False
أنظر أيضاً	Биология	0.5010939836502075	False
أنظر أيضاً	Описание	0.34848034381866455	False
أنظر أيضاً	Ссылки	0.3265899419784546	False
أنظر أيضاً	Список видов	0.2846597135066986	False
أنظر أيضاً	Примечания	0.261388897895813	False
أنظر أيضاً	Источники	0.24651773273944855	False
أنظر أيضاً	Классификация	0.19358797371387482	False
مواليد	Родились	0.9933764338493347	True
مواليد	См. также	0.3024807572364807	False
مواليد	Скончались	0.21953992545604706	False
مواليد	События	0.14538952708244324	False
مواليد	Ссылки	0.08737720549106598	False
مواليد	Примечания	0.07971136271953583	False
مواليد	Персоны года	0.07894876599311829	False
مواليد	Правители	0.048148516565561295	False
مواليد	Праздники и памятные дни	0.03928456827998161	False
مواليد	Литература	0.028315503150224686	False
وفاته	Смерть	0.9832925200462341	True
وفاته	Кончина	0.9600006937980652	False
وفاته	Последние годы	0.8168846368789673	False
وفاته	Гибель	0.7871454358100891	False
