secFrom	langTo	prob	isTranslation
Notes et références	المصادر	0.9943335056304932	False
Notes et références	المراجع	0.9925623536109924	False
Notes et références	مصادر	0.9925423860549927	False
Notes et références	مراجع	0.9918747544288635	False
Notes et références	روابط خارجية	0.990468442440033	False
Notes et références	وفيات	0.9856678247451782	False
Notes et références	وصلات خارجية	0.9844121336936951	False
Notes et références	ملاحظات	0.9807490110397339	False
Notes et références	المصدر	0.9687210321426392	False
Notes et références	مصدر	0.9612176418304443	False
Liens externes	المراجع	0.9950608611106873	False
Liens externes	وصلات خارجية	0.9935376048088074	False
Liens externes	مصادر	0.9908279180526733	False
Liens externes	مراجع	0.9900593161582947	False
Liens externes	ملاحظات	0.9885663390159607	False
Liens externes	المصادر	0.9822904467582703	False
Liens externes	المصدر	0.9822069406509399	False
Liens externes	روابط خارجية	0.9789074063301086	True
Liens externes	روابط إضافية	0.9504218697547913	False
Liens externes	وصلة خارجية	0.9211615324020386	False
Voir aussi	المراجع	0.9920186400413513	False
Voir aussi	مصادر	0.9863234758377075	False
Voir aussi	المصادر	0.9815477132797241	False
Voir aussi	مراجع	0.9786938428878784	False
Voir aussi	ملاحظات	0.9784306883811951	False
Voir aussi	مواضيع ذات صلة	0.9697939157485962	False
Voir aussi	وصلات خارجية	0.9659406542778015	False
Voir aussi	روابط خارجية	0.9624654054641724	False
Voir aussi	أنظر أيضاً	0.9622867703437805	True
Voir aussi	انظر أيضا	0.9566982984542847	False
Biographie	السيرة الذاتية	0.9870451092720032	False
Biographie	المسيرة الاحترافية	0.9831448793411255	False
Biographie	سيرته	0.9765695929527283	False
Biographie	حياتها	0.9738022089004517	False
Biographie	حياته	0.9704668521881104	False
Biographie	فرق لعب لها	0.9596087336540222	False
Biographie	سجل المنافسة	0.9474241137504578	False
Biographie	السيرة	0.9254267811775208	False
Biographie	إحصائيات المسيرة	0.9130009412765503	False
Biographie	سيرة	0.9007521271705627	False
Références	المراجع	0.9955483675003052	False
Références	وصلات خارجية	0.9930684566497803	False
Références	المصادر	0.9916104674339294	True
Références	مصادر	0.9908462166786194	False
Références	مراجع	0.9906389713287354	False
Références	روابط خارجية	0.9900318384170532	False
Références	ملاحظات	0.9892975091934204	False
