secFrom	langTo	prob	isTranslation
References	Примечания	0.9988271594047546	True
References	Ссылки	0.9980055689811707	True
References	Источники	0.9953138828277588	False
References	Литература	0.9950888752937317	False
References	Источник	0.9765309691429138	False
References	Внешние ссылки	0.9578408002853394	False
References	Примечание	0.9457204937934875	False
References	Библиография	0.9216751456260681	False
References	Топографические карты	0.8692081570625305	False
References	Источники и литература	0.8607930541038513	False
External links	Ссылки	0.9991687536239624	True
External links	Источники	0.996096670627594	False
External links	Примечания	0.9955790638923645	False
External links	Внешние ссылки	0.9944402575492859	True
External links	Литература	0.9825682640075684	False
External links	Ссылка	0.9510943293571472	False
External links	Дополнительные источники	0.934230625629425	False
External links	Источник	0.9339085221290588	False
External links	Примечание	0.9317705035209656	False
External links	Литература и источники	0.887942373752594	False
See also	См. также	0.997239351272583	True
See also	См. также	0.997239351272583	True
See also	См.также	0.9543882608413696	True
See also	Смотрите также	0.8942940831184387	False
See also	Ссылки	0.8927443623542786	False
See also	Смотри также	0.8839988708496094	False
See also	Примечания	0.8805242776870728	False
See also	Источники	0.8469884395599365	False
See also	Достопримечательности	0.6065525412559509	False
See also	В искусстве	0.6048922538757324	False
History	История	0.9979473948478699	True
History	История создания	0.9773070812225342	False
History	Биография	0.9586173295974731	False
History	История группы	0.9441680312156677	False
History	География	0.935112476348877	False
History	Предыстория	0.908243715763092	False
History	История открытия	0.9053189158439636	False
History	История компании	0.8770339488983154	False
History	Историческая справка	0.8517531156539917	False
History	Краткая история	0.8494443893432617	False
Notes	Примечания	0.9957441687583923	True
Notes	Литература	0.9679620862007141	False
Notes	Источники	0.9515747427940369	False
Notes	Ссылки	0.9486574530601501	False
Notes	Сноски	0.8624414801597595	False
Notes	Примечание	0.8572913408279419	False
Notes	Заметки	0.8382980227470398	False
Notes	Комментарии	0.8213527798652649	True
Notes	Интересные факты	0.7543971538543701	False
Notes	Внешние ссылки	0.6641639471054077	False
Career	Карьера	0.9978711605072021	True
Career	Биография	0.995765209197998	False
Career	Жизнь и карьера	0.9951789379119873	False
Career	Клубная карьера	0.9942160248756409	False
Career	Спортивная карьера	0.9932624697685242	False
Career	Биография и карьера	0.9919169545173645	False
Career	Карьера в сборной	0.9872345328330994	False
Career	Международная карьера	0.98714280128479	False
Career	Игровая карьера	0.9868718385696411	False
Career	Избранная фильмография	0.9849859476089478	False
Further reading	Ссылки	0.9911152124404907	False
Further reading	Источники	0.9896847009658813	False
Further reading	Примечания	0.9821189641952515	False
Further reading	Литература	0.9817688465118408	True
Further reading	Дополнительная литература	0.9627469778060913	True
Further reading	Библиография	0.9043623208999634	False
Further reading	Список литературы	0.8890208005905151	False
Further reading	Источник	0.8459523320198059	False
Further reading	См. также	0.8357218503952026	False
Further reading	Дальнейшее чтение	0.8238047957420349	False
Biography	Биография	0.9981871247291565	True
Biography	Карьера	0.9963465332984924	False
Biography	Жизнь и творчество	0.9957980513572693	False
Biography	Биография и творчество	0.989875853061676	False
Biography	Жизнеописание	0.984961748123169	False
Biography	История	0.97958904504776	False
Biography	Спортивная карьера	0.9617944955825806	False
