secFrom	langTo	prob	isTranslation
Примечания	References	0.9946438074111938	True
Примечания	Notes	0.9824609160423279	True
Примечания	Footnotes	0.9801848530769348	False
Примечания	Sources	0.9584944248199463	False
Примечания	References and notes	0.9524641633033752	True
Примечания	Citations	0.9496550559997559	False
Примечания	Notes and references	0.9438883066177368	True
Примечания	Further reading	0.922937273979187	False
Примечания	Bibliography	0.9128163456916809	False
Примечания	External links	0.8982529044151306	False
Ссылки	References	0.9972718358039856	True
Ссылки	Sources	0.9908633828163147	False
Ссылки	External links	0.9901559352874756	False
Ссылки	Footnotes	0.9888006448745728	False
Ссылки	Notes and references	0.9811460971832275	False
Ссылки	Notes	0.9790819883346558	False
Ссылки	References and notes	0.9655305743217468	False
Ссылки	Citations	0.9621372222900391	True
Ссылки	Further reading	0.941044807434082	False
Ссылки	Other sources	0.9174893498420715	False
Литература	References	0.9869115352630615	False
Литература	Bibliography	0.9823911786079407	False
Литература	Literature	0.9797983169555664	True
Литература	Notes	0.950920820236206	False
Литература	References and sources	0.9447345733642578	False
Литература	Notes and references	0.9435245394706726	False
Литература	Further reading	0.9128673076629639	False
Литература	Citations	0.859921395778656	False
Литература	Sources	0.841305136680603	False
Литература	References and notes	0.8171342611312866	False
Биография	Biography	0.9947763681411743	True
Биография	Life	0.9874764084815979	False
Биография	Career	0.9836296439170837	False
Биография	Life and career	0.9785875678062439	False
Биография	Early life	0.9765385985374451	False
Биография	Early life and education	0.975484311580658	False
Биография	Early life and career	0.9680758714675903	False
Биография	Club career	0.9151606559753418	False
Биография	Background	0.8879605531692505	False
Биография	Football career	0.8633379936218262	False
См. также	See also	0.9961041212081909	True
См. также	References	0.8342840075492859	False
См. также	Further reading	0.8204308748245239	False
См. также	Notes	0.7825133204460144	False
См. также	Other	0.6457012891769409	False
См. также	References and notes	0.44501957297325134	False
См. также	Footnotes	0.42873427271842957	False
См. также	Bibliography	0.39288657903671265	False
См. также	Additional images	0.38416850566864014	False
См. также	Other uses	0.38114458322525024	False
История	History	0.9968147873878479	True
История	Geography	0.8778729438781738	False
История	Early history	0.8584592342376709	False
История	Overview	0.7775735855102539	False
История	Background	0.773465096950531	False
История	Service history	0.6525238752365112	False
История	History and profile	0.6366585493087769	False
История	Operational history	0.6282528042793274	False
История	Critical reception	0.6264323592185974	False
История	Origin	0.6031852960586548	False
Население	Population	0.9888299107551575	True
Население	Demography	0.9714046716690063	False
Население	Administrative and municipal status	0.9578790068626404	False
Население	Demographics	0.9541141390800476	False
Население	Districts	0.8029918074607849	False
Население	Municipalities	0.7726252675056458	False
Население	Administrative divisions	0.6656115651130676	False
Население	Administrative division	0.6298799514770508	False
Население	Cities	0.6039850115776062	False
Население	Administrative and municipal divisions	0.5970333218574524	False
География	Geography	0.9940937161445618	True
География	Location	0.9649702310562134	False
География	Geography and climate	0.9554618000984192	False
География	History	0.9196486473083496	False
География	Demographics	0.8851279616355896	False
География	Boundaries	0.8404407501220703	False
География	Overview	0.8302749991416931	False
География	Location and geography	0.7813606262207031	False
География	Geography and geology	0.7718692421913147	False
География	Economy	0.7180312275886536	False
Награды	Awards	0.9972736239433289	True
Награды	Honours and awards	0.9943689703941345	False
Награды	Awards and honors	0.9932262301445007	False
Награды	Awards and nominations	0.9923734068870544	False
Награды	Awards and honours	0.9919528365135193	False
Награды	Honors	0.9900559186935425	False
Награды	Accolades	0.9867591261863708	False
Награды	Honours	0.9798671007156372	False
Награды	Awards and recognition	0.9782387018203735	False
Награды	Honors and awards	0.9754330515861511	False
Источники	References	0.9968817234039307	False
Источники	Sources	0.9965734481811523	True
Источники	Footnotes	0.9911525845527649	False
Источники	Notes and references	0.9826216697692871	False
Источники	External links	0.9813292026519775	False
Источники	Notes	0.976324200630188	False
Источники	Further reading	0.9760160446166992	False
Источники	Other sources	0.9505918622016907	False
Источники	References and notes	0.9096701741218567	False
Источники	See also	0.8969713449478149	False
Сюжет	Plot	0.9964864253997803	True
Сюжет	Synopsis	0.9919032454490662	False
Сюжет	Story	0.9877386093139648	False
Сюжет	Plot summary	0.9859344363212585	True
Сюжет	Premise	0.9764046669006348	False
Сюжет	Gameplay	0.962328314781189	False
Сюжет	Summary	0.938731849193573	False
Сюжет	Characters	0.933833658695221	False
Сюжет	Plot synopsis	0.9002453088760376	True
Сюжет	Overview	0.8826325535774231	False
Описание	Description	0.9946542978286743	True
Описание	Overview	0.9572208523750305	False
Описание	Synopsis	0.8708469867706299	False
Описание	Design	0.8494916558265686	False
Описание	Appearance	0.831710934638977	False
Описание	Location	0.8070387840270996	False
Описание	Characteristics	0.8026341199874878	False
Описание	Plot	0.7913704514503479	False
Описание	Gameplay	0.781660258769989	False
Описание	Details	0.7660515904426575	False
Экономика	Economy	0.995030403137207	True
Экономика	Industry	0.9273558855056763	False
Экономика	Economics	0.9267519116401672	False
Экономика	Commerce	0.8714497685432434	False
Экономика	Demography	0.8162642121315002	False
Экономика	Transport	0.8080407381057739	False
Экономика	Business	0.7883177995681763	False
Экономика	Politics	0.7611109018325806	False
Экономика	Transportation	0.7610133290290833	False
Экономика	Economy and infrastructure	0.7521306872367859	False
Достижения	Honours	0.987363874912262	False
Достижения	Achievements	0.9804437160491943	True
Достижения	Awards and honours	0.9792698621749878	False
Достижения	Honors	0.9664386510848999	False
Достижения	Awards and honors	0.9621631503105164	False
Достижения	Awards and achievements	0.9589188694953918	False
Достижения	Awards	0.9572832584381104	False
Достижения	International career	0.9432701468467712	False
Достижения	Titles	0.9385181069374084	False
Достижения	Career achievements	0.9017547965049744	True
Достопримечательности	Attractions	0.9898507595062256	False
Достопримечательности	Landmarks	0.9893163442611694	False
Достопримечательности	Places of interest	0.9867765307426453	False
Достопримечательности	Culture and recreation	0.9861690998077393	False
Достопримечательности	Sights	0.9774681329727173	False
Достопримечательности	Tourism	0.9724912047386169	False
Достопримечательности	Sites of interest	0.9618846774101257	False
Достопримечательности	Points of interest	0.9571107625961304	True
Достопримечательности	Main sights	0.9521670341491699	False
Достопримечательности	Tourist attractions	0.9439069628715515	False
Карьера	Career	0.9935910701751709	True
Карьера	Club career	0.9860974550247192	False
Карьера	Playing career	0.9853282570838928	False
Карьера	International career	0.9686610698699951	False
Карьера	Football career	0.9667074680328369	False
Карьера	Coaching career	0.9615377187728882	False
Карьера	Professional career	0.9532866477966309	False
Карьера	Biography	0.9519342184066772	False
Карьера	Life and career	0.9459115862846375	False
Карьера	Managerial career	0.9263646602630615	False
В ролях	Cast	0.9901956915855408	True
В ролях	Production	0.9700536727905273	False
В ролях	Plot	0.9675755500793457	False
В ролях	Characters	0.9571710824966431	False
В ролях	Cast and characters	0.9565156698226929	False
В ролях	Main cast	0.9461909532546997	False
В ролях	Premise	0.9044145941734314	False
В ролях	Synopsis	0.891348659992218	False
В ролях	Plot summary	0.8583583831787109	False
В ролях	Episodes	0.7433174252510071	False
Семья	Family	0.9953828454017639	True
Семья	Personal life	0.9802790880203247	False
Семья	Children	0.9683132171630859	False
Семья	Marriage and children	0.9677110314369202	False
Семья	Marriage and family	0.9662327766418457	False
Семья	Marriage	0.9638693332672119	False
Семья	Family and children	0.9471485018730164	False
Семья	Family life	0.9467665553092957	False
Семья	Marriage and issue	0.9271121621131897	False
Семья	Personal	0.9191880822181702	False
Географическое положение	Geography	0.987603485584259	False
Географическое положение	Location	0.9371751546859741	True
Географическое положение	Surrounding municipalities	0.8440489768981934	False
Географическое положение	Geography and climate	0.7978351712226868	False
Географическое положение	Demographics	0.7846450209617615	False
Географическое положение	Neighboring municipalities	0.7451666593551636	False
Географическое положение	Topography	0.5623414516448975	False
Географическое положение	History	0.4837542474269867	False
Географическое положение	Climate	0.328584223985672	False
Географическое положение	Transportation	0.30445966124534607	False
Демография	Demographics	0.9807913303375244	True
Демография	Demography	0.9662876725196838	True
Демография	Population	0.6953032612800598	False
Демография	Economy	0.5264554023742676	False
Демография	Politics	0.5048678517341614	False
Демография	Historical population	0.45224013924598694	False
Демография	Climate	0.44969412684440613	False
Демография	Geography	0.4283781945705414	False
Демография	Education	0.3392173647880554	False
Демография	History	0.31301212310791016	False
Память	Legacy	0.9816738367080688	True
Память	Memory	0.9768822193145752	False
Память	Commemoration	0.9750687479972839	True
Память	Memorials	0.9660340547561646	True
Память	Death and legacy	0.9405187368392944	False
Память	Honors	0.8569300174713135	False
Память	Remembrance	0.8510793447494507	False
Память	Legacy and honors	0.8467784523963928	False
Память	Memorial	0.8053171634674072	False
Память	Commemorations	0.7273539304733276	False
Фильмография	Filmography	0.9955963492393494	True
Фильмография	Selected filmography	0.9884981513023376	False
Фильмография	Partial filmography	0.9790248274803162	False
Фильмография	Films	0.9636985063552856	False
Фильмография	Film career	0.9616028666496277	False
Фильмография	Film	0.9477740526199341	False
Фильмография	Career	0.9458602070808411	False
Фильмография	Acting career	0.9442402720451355	False
Фильмография	Television	0.9059436917304993	False
Фильмография	Awards and nominations	0.8665500283241272	False
Библиография	Bibliography	0.9961050748825073	True
Библиография	Books	0.9787543416023254	False
Библиография	Literature	0.9785194993019104	False
Библиография	Publications	0.9737348556518555	False
Библиография	Selected bibliography	0.9720184803009033	False
Библиография	Notes and references	0.9600721001625061	False
Библиография	References	0.9497148394584656	False
Библиография	Works	0.9387635588645935	False
Библиография	Selected works	0.8748401999473572	False
Библиография	Literary works	0.8571224808692932	False
Интересные факты	Cultural references	0.974694550037384	False
Интересные факты	Trivia	0.9472744464874268	True
Интересные факты	Interesting facts	0.9472437500953674	False
Интересные факты	Quotes	0.8979507088661194	False
Интересные факты	In popular culture	0.8816961646080017	False
Интересные факты	Notes	0.8019434213638306	False
Интересные факты	References	0.7286143898963928	False
Интересные факты	References in popular culture	0.6368200778961182	False
Интересные факты	Facts	0.6276080012321472	True
Интересные факты	Popular culture	0.5755739212036133	False
Галерея	Gallery	0.997134804725647	True
Галерея	Image gallery	0.9771105051040649	False
Галерея	Photo gallery	0.9542932510375977	False
Галерея	Picture gallery	0.9409533739089966	False
Галерея	Photogallery	0.8954967856407166	False
Галерея	Images	0.8222769498825073	False
Галерея	Selected paintings	0.7946956753730774	False
Галерея	Pictures	0.793925404548645	False
Галерея	Works	0.7815290093421936	False
Галерея	References	0.72470623254776	False
Транспорт	Transport	0.9963501691818237	True
Транспорт	Transportation	0.995468020439148	True
Транспорт	Infrastructure	0.9793186187744141	False
Транспорт	Economy	0.9723166227340698	False
Транспорт	Ground transportation	0.9414856433868408	False
Транспорт	Ground transport	0.9371321201324463	False
Транспорт	Economy and transportation	0.8720263838768005	False
Транспорт	Public transport	0.8057746291160583	False
Транспорт	Economy and infrastructure	0.763196587562561	False
Транспорт	Connectivity	0.7557066082954407	False
Личная жизнь	Personal life	0.9976644515991211	True
Личная жизнь	Personal	0.9853265285491943	False
Личная жизнь	Private life	0.9708108901977539	False
Личная жизнь	Family	0.9604467153549194	False
Личная жизнь	Personal life and death	0.9192001819610596	False
Личная жизнь	Personal Life	0.8980148434638977	False
Личная жизнь	Marriage	0.8399065732955933	False
Личная жизнь	Marriages	0.7484560012817383	False
Личная жизнь	Early and personal life	0.745912492275238	False
Личная жизнь	Marriage and family	0.6909054517745972	False
Творчество	Works	0.96170574426651	True
Творчество	Work	0.9577979445457458	False
Творчество	Literary career	0.9527025818824768	False
Творчество	Writing career	0.9169852137565613	False
Творчество	Selected works	0.8975046277046204	False
Творчество	Art	0.8876485228538513	False
Творчество	Poetry	0.8716820478439331	False
Творчество	Writings	0.8605596423149109	False
Творчество	Writing	0.837416410446167	False
Творчество	Filmography	0.8292120695114136	False
Дискография	Discography	0.9977960586547852	True
Дискография	Selected discography	0.9842034578323364	False
Дискография	Recordings	0.97788006067276	False
Дискография	Singles	0.9595373868942261	False
Дискография	Albums	0.9070176482200623	False
Дискография	Works	0.749431312084198	False
Дискография	Biography	0.713866114616394	False
Дискография	Musical career	0.6901121139526367	False
Дискография	Awards and nominations	0.6852743625640869	False
Дискография	Solo discography	0.6818074584007263	False
Статистика	Career statistics	0.9793278574943542	False
Статистика	Statistics	0.9722670316696167	True
Статистика	Club statistics	0.9560670852661133	False
Статистика	Professional career	0.9145227670669556	False
Статистика	Career	0.9030103087425232	False
Статистика	Playing career	0.8967495560646057	False
Статистика	International play	0.8796314597129822	False
Статистика	Championship standings after the race	0.8793764114379883	False
Статистика	Final standings	0.8744291663169861	False
Статистика	Club career	0.8723351955413818	False
Распространение	Distribution and habitat	0.9841575026512146	False
Распространение	Distribution	0.9840229749679565	True
Распространение	Geographic range	0.9569339156150818	False
Распространение	Habitat and distribution	0.948284924030304	False
Распространение	Range and habitat	0.9480504989624023	False
Распространение	Range	0.9435390830039978	False
Распространение	Habitat	0.9421776533126831	False
Распространение	Habitat and range	0.8666502833366394	False
Распространение	Geographic distribution	0.734677791595459	False
Распространение	Geographical distribution	0.6293269991874695	False
Состав	Members	0.9687023758888245	True
Состав	Band members	0.9671834111213684	True
Состав	Composition	0.9161635637283325	True
Состав	Personnel	0.8828612565994263	False
Состав	Players	0.8702674508094788	False
Состав	Current squad	0.8695732355117798	False
Состав	Former members	0.8163868188858032	False
Состав	Organization	0.7829487919807434	False
Состав	Current roster	0.7802945375442505	False
Состав	Membership	0.7461419105529785	False
Клубная карьера	Club career	0.9917160868644714	True
Клубная карьера	Career	0.9825663566589355	False
Клубная карьера	Playing career	0.97278892993927	False
Клубная карьера	Football career	0.9589969515800476	False
Клубная карьера	Club statistics	0.9410538077354431	False
Клубная карьера	Biography	0.90461266040802	False
Клубная карьера	Professional career	0.9037529826164246	False
Клубная карьера	Career statistics	0.870794415473938	False
Клубная карьера	Early career	0.86817866563797	False
Клубная карьера	Club Career	0.6828379034996033	False
Россия	Russia	0.9898848533630371	True
Россия	Finland	0.4229164123535156	False
Россия	Belarus	0.3910425007343292	False
Россия	References	0.2965846657752991	False
Россия	Sweden	0.29425519704818726	False
Россия	Ukraine	0.26114410161972046	False
Россия	Further reading	0.20067115128040314	False
Россия	Slovakia	0.16817139089107513	False
Россия	Latvia	0.15919890999794006	False
Россия	Serbia	0.1564250886440277	False
Инфраструктура	Infrastructure	0.9934436082839966	True
Инфраструктура	Facilities	0.9835680723190308	False
Инфраструктура	Economy	0.9535217881202698	False
Инфраструктура	Transport	0.8656224608421326	False
Инфраструктура	Other facilities	0.8610744476318359	False
Инфраструктура	Transportation	0.844706654548645	False
Инфраструктура	Administrative and municipal status	0.7016283273696899	False
Инфраструктура	Future plans	0.584881067276001	False
Инфраструктура	Education	0.5742254853248596	False
Инфраструктура	Culture and recreation	0.5576769709587097	False
Административное деление	Administrative divisions	0.9867434501647949	False
Административное деление	Administrative division	0.9742665886878967	True
Административное деление	Subdivisions	0.9740704298019409	False
Административное деление	Districts	0.9677706360816956	False
Административное деление	Administration	0.9627676606178284	False
Административное деление	Administrative subdivisions	0.9507742524147034	False
Административное деление	Administrative and municipal status	0.94480299949646	False
Административное деление	Departments	0.9282575845718384	False
Административное деление	Municipalities	0.8847420811653137	False
Административное деление	Administrative districts	0.823072612285614	False
Сочинения	Writings	0.9921991229057312	False
Сочинения	Works	0.9789255857467651	True
Сочинения	Compositions	0.9762356281280518	False
Сочинения	Selected bibliography	0.9666607975959778	False
Сочинения	Books	0.9579418897628784	False
Сочинения	Publications	0.9513746500015259	False
Сочинения	Translations	0.9378092288970947	False
Сочинения	Published works	0.9300769567489624	False
Сочинения	Selected works	0.9174325466156006	False
Сочинения	Bibliography	0.855833888053894	False
Критика	Criticism	0.9928939938545227	True
Критика	Reception	0.9920929074287415	False
Критика	Criticisms	0.9854736328125	False
Критика	Critical reception	0.9783079028129578	True
Критика	Critical reception	0.9783079028129578	True
Критика	Controversies	0.9736270308494568	False
Критика	Critical response	0.9727663993835449	False
Критика	Critics	0.9247316718101501	False
Критика	Critical reaction	0.9102749824523926	False
Критика	Controversy	0.8359397053718567	False
Результаты	Results	0.9955614805221558	True
Результаты	Opinion polls	0.957379162311554	False
Результаты	Standings	0.9500934481620789	False
Результаты	Medal table	0.9392772316932678	False
Результаты	Final standings	0.9334403276443481	False
Результаты	Candidates	0.9162032008171082	False
Результаты	Campaign	0.8970914483070374	False
Результаты	Medal summary	0.8885417580604553	False
Результаты	Final	0.8785791397094727	False
Результаты	Medalists	0.8531296253204346	False
Применение	Applications	0.9539687633514404	False
Применение	Usage	0.9416086673736572	True
Применение	Application	0.9185287356376648	False
Применение	Uses	0.8344331383705139	True
Применение	Use	0.8330118060112	True
Применение	Disadvantages	0.748530924320221	False
Применение	Operational history	0.6215976476669312	False
Применение	Implementations	0.5625507831573486	False
Применение	Users	0.47726520895957947	False
Применение	Design and development	0.381201833486557	False
Награды и звания	Honours and awards	0.995020866394043	False
Награды и звания	Awards	0.9935414791107178	False
Награды и звания	Awards and honors	0.9848476052284241	True
Награды и звания	Awards and honors	0.9848476052284241	True
Награды и звания	Awards and honours	0.9824239015579224	False
Награды и звания	Awards and recognition	0.9812395572662354	False
Награды и звания	Honors and awards	0.9801590442657471	False
Награды и звания	Honors	0.9775978922843933	False
Награды и звания	Honours	0.9762568473815918	False
Награды и звания	Recognition	0.9609942436218262	False
Образование	Education	0.9962260723114014	True
Образование	Early life and education	0.9390734434127808	False
Образование	Formation	0.8848716616630554	False
Образование	Higher education	0.8614193201065063	False
Образование	Colleges and universities	0.7871413826942444	False
Образование	Main sights	0.6803522109985352	False
Образование	Culture and education	0.6168345808982849	False
Образование	Background	0.43073615431785583	False
Образование	Early life	0.42301809787750244	False
Образование	Life and education	0.38161802291870117	False
Научная деятельность	Scientific activity	0.9693584442138672	False
Научная деятельность	Scientific work	0.9682406187057495	False
Научная деятельность	Research	0.9598501920700073	False
Научная деятельность	Scientific activities	0.9583026766777039	False
Научная деятельность	Work	0.9398931264877319	False
Научная деятельность	Scientific career	0.9321122765541077	True
Научная деятельность	Scholarship	0.9199277758598328	False
Научная деятельность	Academic career	0.8942674398422241	False
Научная деятельность	Scientific research	0.8931945562362671	False
Научная деятельность	Scientific achievements	0.8647734522819519	False
История создания	History	0.9902591705322266	False
История создания	Publication history	0.966598629951477	False
История создания	Development history	0.9589172601699829	False
История создания	Development	0.9523629546165466	False
История создания	Composition history	0.9404149651527405	False
История создания	Background	0.9297084808349609	False
История создания	Origins	0.9128255844116211	False
История создания	Production	0.8995377421379089	False
История создания	Design and development	0.8644229769706726	False
История создания	Creation	0.8324710726737976	True
Политическая ситуация	Politics	0.9673384428024292	False
Политическая ситуация	Government	0.5270736217498779	False
Политическая ситуация	Economy	0.24847471714019775	False
Политическая ситуация	Population	0.2322828471660614	False
Политическая ситуация	References	0.23221924901008606	False
Политическая ситуация	Political situation	0.17920003831386566	True
Политическая ситуация	International relations	0.10379377752542496	False
Политическая ситуация	Economy and infrastructure	0.10230278223752975	False
Политическая ситуация	Geography	0.09132290631532669	False
Политическая ситуация	Notes	0.08203866332769394	False
Классификация	Classification	0.9862446188926697	True
Классификация	Taxonomy	0.9466493129730225	False
Классификация	Taxonomy and systematics	0.8836410045623779	False
Классификация	Systematics	0.8672661781311035	False
Классификация	Championship standings after the race	0.8511742949485779	False
Классификация	Genera	0.8218845129013062	False
Классификация	Species	0.8035331964492798	False
Классификация	Phylogeny	0.787605345249176	False
Классификация	Race report	0.787414014339447	False
Классификация	Taxonomy and naming	0.7472255825996399	False
Награды и премии	Awards	0.9973399043083191	False
Награды и премии	Awards and honors	0.9921334981918335	True
Награды и премии	Honours and awards	0.991303563117981	False
Награды и премии	Awards and nominations	0.9907757639884949	False
Награды и премии	Honors and awards	0.9901347756385803	False
Награды и премии	Awards and honours	0.9889748096466064	False
Награды и премии	Awards and prizes	0.9848005771636963	False
Награды и премии	Awards and recognition	0.9794543385505676	False
Награды и премии	Honors	0.9767280220985413	False
Награды и премии	Accolades	0.975165069103241	False
Происхождение названия	Etymology	0.9939318895339966	False
Происхождение названия	Name	0.9859565496444702	False
Происхождение названия	Origin of the name	0.9810501933097839	False
Происхождение названия	Names	0.9807410836219788	False
Происхождение названия	Origins	0.9271864295005798	False
Происхождение названия	Origin of name	0.8546581268310547	False
Происхождение названия	Nomenclature	0.7947239875793457	False
Происхождение названия	Toponymy	0.7690014243125916	False
Происхождение названия	Discovery	0.7574700117111206	False
Происхождение названия	Naming	0.7081624865531921	False
Фотогалерея	Gallery	0.9858318567276001	False
Фотогалерея	Photo gallery	0.985470175743103	True
Фотогалерея	Personalities	0.8941126465797424	False
Фотогалерея	Results	0.45284581184387207	False
Фотогалерея	Heraldry	0.4409576952457428	False
Фотогалерея	See also	0.4298531711101532	False
Фотогалерея	Picture gallery	0.42276373505592346	False
Фотогалерея	External links	0.37537625432014465	False
Фотогалерея	Monuments	0.3657406270503998	False
Фотогалерея	Sights	0.33090531826019287	False
Награды и номинации	Awards and nominations	0.9953216910362244	True
Награды и номинации	Awards	0.9927478432655334	False
Награды и номинации	Accolades	0.9897240400314331	False
Награды и номинации	Awards and honors	0.984173059463501	False
Награды и номинации	Awards and recognition	0.9333509206771851	False
Награды и номинации	Awards and honours	0.926975667476654	False
Награды и номинации	Reception	0.8671417832374573	False
Награды и номинации	Honors and awards	0.8668274879455566	False
